rt,participantID,age,gender,language,amE,education,comments,item,qud,utterance,verb,prior,which,response,response_type,environment
62741.59999996424,265,42,male,English,AmE,graduated college,""":""""}",bike,nai,neg-stop,stop,higher,FIRST,1,notPOST,negation
62741.59999996424,265,42,male,English,AmE,graduated college,""":""""}",bike,nai,neg-stop,stop,higher,SECOND,0,PRE,negation
53197.70000004768,592,41,male,English,AmE,graduated college,""":""Seemed too simple""}",petshelter,ai,q-know,know,lower,FIRST,0.81,CC,question
53197.70000004768,592,41,male,English,AmE,graduated college,""":""Seemed too simple""}",petshelter,ai,q-know,know,lower,SECOND,0.66,BEL,question
74027.60000002384,589,25,female,English,AmE,graduated college,""":""""}",petshelter,nai,neg-know,know,higher,FIRST,0.4,BEL,negation
74027.60000002384,589,25,female,English,AmE,graduated college,""":""""}",petshelter,nai,neg-know,know,higher,SECOND,0.74,CC,negation
72960,224,36,male,English,AmE,graduated high school,""":""""}",subway,nai,neg-stop,stop,lower,FIRST,0,notPOST,negation
72960,224,36,male,English,AmE,graduated high school,""":""""}",subway,nai,neg-stop,stop,lower,SECOND,1,PRE,negation
74849.40000000037,394,54,female,English,AmE,hold a higher degree,""":""n/a""}",subway,nai,neg-know,know,higher,FIRST,0.36,BEL,negation
74849.40000000037,394,54,female,English,AmE,hold a higher degree,""":""n/a""}",subway,nai,neg-know,know,higher,SECOND,0.77,CC,negation
31216.5,402,34,female,English,AmE,graduated college,""":""""}",petshelter,ai,neg-know,know,lower,FIRST,0.01,CC,negation
31216.5,402,34,female,English,AmE,graduated college,""":""""}",petshelter,ai,neg-know,know,lower,SECOND,0,BEL,negation
52903,147,35,male,English,AmE,some college,""":""""}",petshelter,ai,q-know,know,higher,FIRST,0.82,CC,question
52903,147,35,male,English,AmE,some college,""":""""}",petshelter,ai,q-know,know,higher,SECOND,0.56,BEL,question
159648,483,25,male,English,AmE,graduated college,""":""""}",petshelter,nai,neg-stop,stop,lower,FIRST,0.06999999999999995,notPOST,negation
159648,483,25,male,English,AmE,graduated college,""":""""}",petshelter,nai,neg-stop,stop,lower,SECOND,0.21,PRE,negation
46895.79999995232,249,36,female,English,AmE,some high school,""":""""}",bike,nai,q-stop,stop,lower,FIRST,0.45999999999999996,notPOST,question
46895.79999995232,249,36,female,English,AmE,some high school,""":""""}",bike,nai,q-stop,stop,lower,SECOND,0.47,PRE,question
31036.5,26,47,female,English,AmE,graduated college,""":""""}",petshelter,nai,neg-stop,stop,lower,FIRST,0,notPOST,negation
31036.5,26,47,female,English,AmE,graduated college,""":""""}",petshelter,nai,neg-stop,stop,lower,SECOND,1,PRE,negation
76524.5,571,69,male,English,AmE,graduated college,""":""""}",bike,ai,neg-know,know,higher,FIRST,0.65,CC,negation
76524.5,571,69,male,English,AmE,graduated college,""":""""}",bike,ai,neg-know,know,higher,SECOND,0.5,BEL,negation
88753,422,41,male,English,AmE,some college,""":""n/a""}",petshelter,ai,q-know,know,higher,FIRST,0.74,CC,question
88753,422,41,male,English,AmE,some college,""":""n/a""}",petshelter,ai,q-know,know,higher,SECOND,0.5,BEL,question
75402.69999999553,384,29,male,English,AmE,graduated college,""":""N/A""}",subway,nai,q-stop,stop,higher,FIRST,0.42000000000000004,notPOST,question
75402.69999999553,384,29,male,English,AmE,graduated college,""":""N/A""}",subway,nai,q-stop,stop,higher,SECOND,0.57,PRE,question
100884.70000004768,594,39,male,English,AmE,some college,""":""""}",bike,ai,neg-stop,stop,higher,FIRST,1,PRE,negation
100884.70000004768,594,39,male,English,AmE,some college,""":""""}",bike,ai,neg-stop,stop,higher,SECOND,0,notPOST,negation
36442.80000001192,82,41,male,English,AmE,graduated high school,""":""""}",bike,nai,neg-stop,stop,lower,FIRST,0,notPOST,negation
36442.80000001192,82,41,male,English,AmE,graduated high school,""":""""}",bike,nai,neg-stop,stop,lower,SECOND,1,PRE,negation
44854.40000003576,634,51,female,English,AmE,hold a higher degree,""":""""}",bike,nai,q-know,know,lower,FIRST,0.81,BEL,question
44854.40000003576,634,51,female,English,AmE,hold a higher degree,""":""""}",bike,nai,q-know,know,lower,SECOND,0.29,CC,question
74115.60000002384,303,57,female,English,AmE,hold a higher degree,"""}",bike,nai,q-stop,stop,lower,FIRST,0.28,notPOST,question
74115.60000002384,303,57,female,English,AmE,hold a higher degree,"""}",bike,nai,q-stop,stop,lower,SECOND,1,PRE,question
82359.69999999972,441,51,female,English,AmE,graduated high school,""":""""}",bike,nai,neg-stop,stop,lower,FIRST,1,notPOST,negation
82359.69999999972,441,51,female,English,AmE,graduated high school,""":""""}",bike,nai,neg-stop,stop,lower,SECOND,1,PRE,negation
67733.40000000596,255,38,female,English,AmE,graduated college,""":""""}",bike,nai,q-stop,stop,higher,FIRST,0,notPOST,question
67733.40000000596,255,38,female,English,AmE,graduated college,""":""""}",bike,nai,q-stop,stop,higher,SECOND,1,PRE,question
60594.30000001192,484,64,male,English,AmE,graduated college,""":""""}",petshelter,ai,neg-stop,stop,lower,FIRST,0.86,PRE,negation
60594.30000001192,484,64,male,English,AmE,graduated college,""":""""}",petshelter,ai,neg-stop,stop,lower,SECOND,0.14,notPOST,negation
180701.30000001192,603,33,male,English,AmE,graduated high school,""":""""}",petshelter,nai,q-stop,stop,lower,FIRST,1,notPOST,question
180701.30000001192,603,33,male,English,AmE,graduated high school,""":""""}",petshelter,nai,q-stop,stop,lower,SECOND,1,PRE,question
83475.79999999981,608,32,male,English,AmE,graduated high school,""":""N/A""}",petshelter,nai,q-know,know,higher,FIRST,0.72,BEL,question
83475.79999999981,608,32,male,English,AmE,graduated high school,""":""N/A""}",petshelter,nai,q-know,know,higher,SECOND,0.88,CC,question
51270.59999999404,509,45,preferNoToSay,English,AmE,graduated college,""":""Thanks.""}",petshelter,nai,q-stop,stop,higher,FIRST,0.48,notPOST,question
51270.59999999404,509,45,preferNoToSay,English,AmE,graduated college,""":""Thanks.""}",petshelter,nai,q-stop,stop,higher,SECOND,0.6,PRE,question
54902,559,25,male,English,AmE,graduated college,""":""""}",bike,nai,q-know,know,higher,FIRST,0.49,BEL,question
54902,559,25,male,English,AmE,graduated college,""":""""}",bike,nai,q-know,know,higher,SECOND,0.76,CC,question
38347,410,61,female,English,AmE,hold a higher degree,""":""""}",subway,nai,q-know,know,higher,FIRST,0.71,BEL,question
38347,410,61,female,English,AmE,hold a higher degree,""":""""}",subway,nai,q-know,know,higher,SECOND,0.82,CC,question
44771.60000000149,225,38,female,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,higher,FIRST,0,notPOST,question
44771.60000000149,225,38,female,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,higher,SECOND,1,PRE,question
118033.79999998212,325,31,male,English,AmE,graduated college,""":""This was simple. ""}",petshelter,ai,q-know,know,higher,FIRST,1,CC,question
118033.79999998212,325,31,male,English,AmE,graduated college,""":""This was simple. ""}",petshelter,ai,q-know,know,higher,SECOND,1,BEL,question
30200.40000000596,456,64,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,FIRST,0.12,notPOST,question
30200.40000000596,456,64,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,SECOND,0.99,PRE,question
52630.09999999963,18,55,female,English,AmE,graduated college,""":""""}",subway,ai,q-stop,stop,higher,FIRST,0.75,PRE,question
52630.09999999963,18,55,female,English,AmE,graduated college,""":""""}",subway,ai,q-stop,stop,higher,SECOND,0.5,notPOST,question
108790.5,238,58,male,English,AmE,graduated college,""":""20 miles is a long way for daily commutes on a bike.  I used to ride 20 or more miles at a time on my bike but I would probably not want to do that for work due to weather.  I had a bad crash once when it was raining.""}",bike,nai,neg-know,know,lower,FIRST,0,BEL,negation
108790.5,238,58,male,English,AmE,graduated college,""":""20 miles is a long way for daily commutes on a bike.  I used to ride 20 or more miles at a time on my bike but I would probably not want to do that for work due to weather.  I had a bad crash once when it was raining.""}",bike,nai,neg-know,know,lower,SECOND,0.28,CC,negation
55831.79999995232,459,30,female,English,AmE,some college,""":""""}",subway,ai,q-stop,stop,higher,FIRST,0.81,PRE,question
55831.79999995232,459,30,female,English,AmE,some college,""":""""}",subway,ai,q-stop,stop,higher,SECOND,0.33999999999999997,notPOST,question
84443.60000000894,229,61,female,English,AmE,graduated college,""":""The pet shelter question is an interesting twist""}",petshelter,nai,q-stop,stop,higher,FIRST,0.25,notPOST,question
84443.60000000894,229,61,female,English,AmE,graduated college,""":""The pet shelter question is an interesting twist""}",petshelter,nai,q-stop,stop,higher,SECOND,0.8,PRE,question
71789.20000004768,100,57,female,English,AmE,graduated college,".""}",subway,ai,q-stop,stop,higher,FIRST,0.82,PRE,question
71789.20000004768,100,57,female,English,AmE,graduated college,".""}",subway,ai,q-stop,stop,higher,SECOND,0.18000000000000005,notPOST,question
73944.19999998808,41,45,female,English,AmE,some college,""":""""}",bike,nai,neg-know,know,higher,FIRST,0,BEL,negation
73944.19999998808,41,45,female,English,AmE,some college,""":""""}",bike,nai,neg-know,know,higher,SECOND,1,CC,negation
74459.09999999404,268,54,male,English,AmE,graduated high school,""":""none""}",bike,ai,q-know,know,higher,FIRST,1,CC,question
74459.09999999404,268,54,male,English,AmE,graduated high school,""":""none""}",bike,ai,q-know,know,higher,SECOND,0.5,BEL,question
71447.5,604,62,female,English,AmE,graduated college,""":""""}",subway,nai,neg-know,know,higher,FIRST,0.49,BEL,negation
71447.5,604,62,female,English,AmE,graduated college,""":""""}",subway,nai,neg-know,know,higher,SECOND,0.52,CC,negation
401611.60000002384,466,34,male,English,AmE,graduated high school,""":""N/A""}",subway,nai,q-stop,stop,lower,FIRST,0,notPOST,question
401611.60000002384,466,34,male,English,AmE,graduated high school,""":""N/A""}",subway,nai,q-stop,stop,lower,SECOND,0.7,PRE,question
106367.79999998212,288,52,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,FIRST,0.13,notPOST,question
106367.79999998212,288,52,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,SECOND,1,PRE,question
86530.79999995232,313,79,female,English,AmE,some college,""":""thanks for letting me do this study""}",petshelter,ai,neg-stop,stop,higher,FIRST,1,PRE,negation
86530.79999995232,313,79,female,English,AmE,some college,""":""thanks for letting me do this study""}",petshelter,ai,neg-stop,stop,higher,SECOND,0,notPOST,negation
38403,29,47,female,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,lower,FIRST,0.74,notPOST,question
38403,29,47,female,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,lower,SECOND,0.69,PRE,question
100934.60000000148,566,38,female,English,AmE,some college,""":""I liked the set up of this one, it was quite fun""}",bike,ai,q-know,know,higher,FIRST,0.98,CC,question
100934.60000000148,566,38,female,English,AmE,some college,""":""I liked the set up of this one, it was quite fun""}",bike,ai,q-know,know,higher,SECOND,0.18,BEL,question
42544.10000000056,199,37,male,English,AmE,some college,""":""NA""}",subway,nai,q-stop,stop,higher,FIRST,0,notPOST,question
42544.10000000056,199,37,male,English,AmE,some college,""":""NA""}",subway,nai,q-stop,stop,higher,SECOND,1,PRE,question
92662.5,482,53,male,English,AmE,hold a higher degree,""":""""}",subway,nai,q-know,know,higher,FIRST,0.51,BEL,question
92662.5,482,53,male,English,AmE,hold a higher degree,""":""""}",subway,nai,q-know,know,higher,SECOND,0.51,CC,question
58870.39999999851,377,27,male,English,AmE,some college,""":""None""}",bike,nai,neg-know,know,higher,FIRST,0.49,BEL,negation
58870.39999999851,377,27,male,English,AmE,some college,""":""None""}",bike,nai,neg-know,know,higher,SECOND,0.65,CC,negation
47327.40000000002,2,32,male,English,AmE,graduated high school,""":""Thank you!""}",petshelter,ai,q-know,know,higher,FIRST,1,CC,question
47327.40000000002,2,32,male,English,AmE,graduated high school,""":""Thank you!""}",petshelter,ai,q-know,know,higher,SECOND,0.47,BEL,question
80477.09999999776,144,36,female,English,AmE,some college,""":""""}",subway,nai,q-stop,stop,higher,FIRST,0.07999999999999996,notPOST,question
80477.09999999776,144,36,female,English,AmE,some college,""":""""}",subway,nai,q-stop,stop,higher,SECOND,1,PRE,question
43285.300000071526,448,43,female,English,AmE,graduated college,""":""""}",petshelter,ai,neg-stop,stop,higher,FIRST,1,PRE,negation
43285.300000071526,448,43,female,English,AmE,graduated college,""":""""}",petshelter,ai,neg-stop,stop,higher,SECOND,0,notPOST,negation
82673,278,43,male,English,AmE,graduated high school,""":""""}",petshelter,nai,q-stop,stop,higher,FIRST,0.13,notPOST,question
82673,278,43,male,English,AmE,graduated high school,""":""""}",petshelter,nai,q-stop,stop,higher,SECOND,0.32,PRE,question
46123,22,34,male,English,AmE,graduated high school,""":""none""}",subway,ai,q-stop,stop,higher,FIRST,0.69,PRE,question
46123,22,34,male,English,AmE,graduated high school,""":""none""}",subway,ai,q-stop,stop,higher,SECOND,0.84,notPOST,question
43253,84,71,male,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,lower,FIRST,0.050000000000000044,notPOST,question
43253,84,71,male,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,lower,SECOND,0.96,PRE,question
86362.59999999404,453,55,female,English,AmE,hold a higher degree,""":""Grammatically, I think this sentence meant that Charley did volunteer. She is saying that Sue didn't know that he did. ""}",petshelter,ai,neg-know,know,lower,FIRST,1,CC,negation
86362.59999999404,453,55,female,English,AmE,hold a higher degree,""":""Grammatically, I think this sentence meant that Charley did volunteer. She is saying that Sue didn't know that he did. ""}",petshelter,ai,neg-know,know,lower,SECOND,0.98,BEL,negation
88648.10000002384,561,72,female,English,AmE,graduated high school,""":""Thank you""}",bike,ai,q-know,know,higher,FIRST,0.96,CC,question
88648.10000002384,561,72,female,English,AmE,graduated high school,""":""Thank you""}",bike,ai,q-know,know,higher,SECOND,1,BEL,question
60950.09999990463,160,26,female,English,AmE,graduated college,""":""""}",subway,nai,q-stop,stop,higher,FIRST,0.64,notPOST,question
60950.09999990463,160,26,female,English,AmE,graduated college,""":""""}",subway,nai,q-stop,stop,higher,SECOND,0.62,PRE,question
41385.60000038147,612,29,female,English,AmE,graduated high school,""":""""}",petshelter,ai,neg-stop,stop,higher,FIRST,0.96,PRE,negation
41385.60000038147,612,29,female,English,AmE,graduated high school,""":""""}",petshelter,ai,neg-stop,stop,higher,SECOND,0.06000000000000005,notPOST,negation
137405.8999999985,209,41,female,English,AmE,some college,""":""""}",subway,ai,q-stop,stop,higher,FIRST,0.98,PRE,question
137405.8999999985,209,41,female,English,AmE,some college,""":""""}",subway,ai,q-stop,stop,higher,SECOND,0.06000000000000005,notPOST,question
64783.20000004768,367,48,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,FIRST,0.14,notPOST,question
64783.20000004768,367,48,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,SECOND,1,PRE,question
51640.70000004768,16,56,female,English,AmE,some college,""":""""}",bike,ai,q-know,know,higher,FIRST,0.74,CC,question
51640.70000004768,16,56,female,English,AmE,some college,""":""""}",bike,ai,q-know,know,higher,SECOND,0.5,BEL,question
49445,346,40,female,English,AmE,some college,""":""Thank you! I hope you have an amazing day! ""}",petshelter,ai,neg-stop,stop,higher,FIRST,1,PRE,negation
49445,346,40,female,English,AmE,some college,""":""Thank you! I hope you have an amazing day! ""}",petshelter,ai,neg-stop,stop,higher,SECOND,0,notPOST,negation
55685.5,198,48,female,English,AmE,some college,""":""""}",subway,ai,q-stop,stop,higher,FIRST,0.83,PRE,question
55685.5,198,48,female,English,AmE,some college,""":""""}",subway,ai,q-stop,stop,higher,SECOND,0.14,notPOST,question
50590,407,35,preferNoToSay,English,AmE,hold a higher degree,""":""""}",bike,nai,neg-know,know,lower,FIRST,0.26,BEL,negation
50590,407,35,preferNoToSay,English,AmE,hold a higher degree,""":""""}",bike,nai,neg-know,know,lower,SECOND,0.77,CC,negation
76389,510,66,male,English,AmE,hold a higher degree,""":""Mike is seeking information from a third party about Sue's awareness of Charley's bike practice.  There's no indication that she's not aware, possibly that she's not available to be spoken to directly. ""}",bike,ai,q-know,know,higher,FIRST,1,CC,question
76389,510,66,male,English,AmE,hold a higher degree,""":""Mike is seeking information from a third party about Sue's awareness of Charley's bike practice.  There's no indication that she's not aware, possibly that she's not available to be spoken to directly. ""}",bike,ai,q-know,know,higher,SECOND,0.49,BEL,question
58409.39999997616,359,71,female,English,AmE,some college,""":""""}",bike,ai,q-know,know,higher,FIRST,0.66,CC,question
58409.39999997616,359,71,female,English,AmE,some college,""":""""}",bike,ai,q-know,know,higher,SECOND,0.64,BEL,question
62964.60000002384,211,55,male,English,AmE,graduated college,""":""""}",petshelter,ai,q-know,know,higher,FIRST,0.16,CC,question
62964.60000002384,211,55,male,English,AmE,graduated college,""":""""}",petshelter,ai,q-know,know,higher,SECOND,0.37,BEL,question
54563.90000009537,408,37,female,English,AmE,graduated college,""":""""}",subway,nai,q-know,know,higher,FIRST,0.76,BEL,question
54563.90000009537,408,37,female,English,AmE,graduated college,""":""""}",subway,nai,q-know,know,higher,SECOND,0.9,CC,question
33577,395,30,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,neg-stop,stop,higher,FIRST,1,notPOST,negation
33577,395,30,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,neg-stop,stop,higher,SECOND,1,PRE,negation
138480.30000001192,543,26,female,English,AmE,some college,""":""none""}",bike,ai,q-know,know,higher,FIRST,1,CC,question
138480.30000001192,543,26,female,English,AmE,some college,""":""none""}",bike,ai,q-know,know,higher,SECOND,0.63,BEL,question
53208,145,35,female,English,AmE,graduated college,""":""""}",subway,nai,q-stop,stop,higher,FIRST,0.09999999999999998,notPOST,question
53208,145,35,female,English,AmE,graduated college,""":""""}",subway,nai,q-stop,stop,higher,SECOND,0.91,PRE,question
37367,50,37,male,English,AmE,graduated college,""":""n/a""}",subway,nai,q-stop,stop,lower,FIRST,0.49,notPOST,question
37367,50,37,male,English,AmE,graduated college,""":""n/a""}",subway,nai,q-stop,stop,lower,SECOND,0.49,PRE,question
70934.39999999851,222,49,female,English,AmE,graduated college,""":""""}",bike,nai,neg-know,know,lower,FIRST,0.01,BEL,negation
70934.39999999851,222,49,female,English,AmE,graduated college,""":""""}",bike,nai,neg-know,know,lower,SECOND,0.9,CC,negation
61322.90000000596,8,72,female,English,AmE,some college,""":""Easy choice""}",subway,ai,q-stop,stop,higher,FIRST,1,PRE,question
61322.90000000596,8,72,female,English,AmE,some college,""":""Easy choice""}",subway,ai,q-stop,stop,higher,SECOND,0,notPOST,question
67122.39999771118,536,35,female,English,AmE,graduated college,""":""""}",bike,ai,q-know,know,higher,FIRST,0.98,CC,question
67122.39999771118,536,35,female,English,AmE,graduated college,""":""""}",bike,ai,q-know,know,higher,SECOND,0.6,BEL,question
64258,196,34,male,English,AmE,graduated college,""":""""}",subway,ai,q-stop,stop,higher,FIRST,0.91,PRE,question
64258,196,34,male,English,AmE,graduated college,""":""""}",subway,ai,q-stop,stop,higher,SECOND,0.31000000000000005,notPOST,question
46135,614,42,male,English,AmE,some college,""":""""}",petshelter,ai,neg-stop,stop,higher,FIRST,1,PRE,negation
46135,614,42,male,English,AmE,some college,""":""""}",petshelter,ai,neg-stop,stop,higher,SECOND,0,notPOST,negation
37161.39999997616,326,37,male,English,AmE,hold a higher degree,""":""""}",subway,nai,neg-know,know,higher,FIRST,0.37,BEL,negation
37161.39999997616,326,37,male,English,AmE,hold a higher degree,""":""""}",subway,nai,neg-know,know,higher,SECOND,0.93,CC,negation
800177.3999999985,221,40,male,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,higher,FIRST,0.30000000000000004,notPOST,question
800177.3999999985,221,40,male,English,AmE,hold a higher degree,""":""""}",subway,nai,q-stop,stop,higher,SECOND,0.68,PRE,question
34796.89999997616,350,31,female,English,AmE,graduated college,""":""""}",bike,nai,neg-know,know,lower,FIRST,0.06,BEL,negation
34796.89999997616,350,31,female,English,AmE,graduated college,""":""""}",bike,nai,neg-know,know,lower,SECOND,0.91,CC,negation
87387,236,63,female,English,AmE,graduated high school,""":""""}",bike,ai,q-know,know,higher,FIRST,0.57,CC,question
87387,236,63,female,English,AmE,graduated high school,""":""""}",bike,ai,q-know,know,higher,SECOND,0.66,BEL,question
42732.29999999702,101,43,female,English,AmE,graduated college,""":""""}",petshelter,nai,q-stop,stop,higher,FIRST,0.36,notPOST,question
42732.29999999702,101,43,female,English,AmE,graduated college,""":""""}",petshelter,nai,q-stop,stop,higher,SECOND,0.74,PRE,question
97730.79999995232,193,53,female,English,AmE,graduated high school,""":""""}",petshelter,ai,q-know,know,higher,FIRST,1,CC,question
97730.79999995232,193,53,female,English,AmE,graduated high school,""":""""}",petshelter,ai,q-know,know,higher,SECOND,1,BEL,question
135361.79999995232,636,41,female,English,AmE,graduated college,""":""""}",petshelter,nai,neg-know,know,lower,FIRST,0.16,BEL,negation
135361.79999995232,636,41,female,English,AmE,graduated college,""":""""}",petshelter,nai,neg-know,know,lower,SECOND,0.31,CC,negation
53685,529,41,female,English,AmE,graduated college,""":""""}",bike,nai,neg-know,know,higher,FIRST,0.12,BEL,negation
53685,529,41,female,English,AmE,graduated college,""":""""}",bike,nai,neg-know,know,higher,SECOND,0.1,CC,negation
59390.09999999963,13,27,male,English,AmE,graduated high school,""":""none""}",petshelter,ai,neg-stop,stop,higher,FIRST,0.99,PRE,negation
59390.09999999963,13,27,male,English,AmE,graduated high school,""":""none""}",petshelter,ai,neg-stop,stop,higher,SECOND,0.25,notPOST,negation
45147,580,43,male,English,AmE,some college,""":""""}",petshelter,ai,neg-stop,stop,higher,FIRST,1,PRE,negation
45147,580,43,male,English,AmE,some college,""":""""}",petshelter,ai,neg-stop,stop,higher,SECOND,0.020000000000000018,notPOST,negation
75162,98,42,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,FIRST,0,notPOST,question
75162,98,42,female,English,AmE,hold a higher degree,""":""""}",petshelter,nai,q-stop,stop,higher,SECOND,1,PRE,question
